timestamp,value-0,value-1,value-2,value-3,value-4,value-5,value-6,value-7,value-8,value-9,value-10,value-11,value-12,value-13,value-14,value-15,value-16,value-17,value-18,value-19,value-20,value-21,value-22,value-23,value-24,value-25,value-26,value-27,value-28,value-29,value-30,value-31,value-32,value-33,value-34,value-35,value-36,value-37,is_anomaly
72,0.107527,0.099576,0.069119,0.070848,0.0,0.915385,0.27307,0.0,0.031649,0.000366,0.15309,0.094595,0.027397,0.065241,0.130202,0.170887,0.0,0.0,0.116998,0.10032,0.111142,0.088656,0.999928,0.015224,0.039006,0.013926,0.0,0.09299,0.0,0.010029,0.082152,0.065363,0.000386,3.4e-05,0.085789,0.085783,0.0,0.0,0
73,0.096774,0.118644,0.078038,0.073171,0.0,0.915385,0.272128,0.0,0.028669,0.000122,0.13471,0.081081,0.027397,0.064848,0.118708,0.147496,0.0,0.0,0.121174,0.098206,0.109767,0.086846,0.999928,0.015064,0.037782,0.013839,0.0,0.091788,0.0,0.010029,0.080535,0.062275,0.000386,2.2e-05,0.085137,0.085203,0.0,0.0,0
74,0.150538,0.105932,0.081382,0.074332,0.0,0.928205,0.274953,0.0,0.03321,0.000122,0.138756,0.108108,0.041096,0.075785,0.127824,0.150751,0.0,0.0,0.161648,0.134971,0.179179,0.146421,0.999928,0.019487,0.079412,0.018028,0.0,0.148962,0.0,0.017192,0.134487,0.130726,0.000386,3.4e-05,0.12452,0.124584,0.0,0.0,0
75,0.139785,0.113347,0.086957,0.077816,0.0,0.928205,0.274953,0.0,0.030372,0.0,0.142571,0.094595,0.027397,0.073204,0.118906,0.16169,0.0,0.0,0.139569,0.127585,0.156445,0.12639,0.999928,0.016859,0.061046,0.01537,0.0,0.13125,0.0,0.014327,0.117202,0.108595,0.000386,3.4e-05,0.120611,0.120675,0.0,0.0,0
76,0.11828,0.115466,0.091416,0.078978,0.0,0.923077,0.274011,0.0,0.028953,0.0,0.120029,0.081081,0.027397,0.069753,0.115537,0.135233,0.0,0.0,0.121692,0.117163,0.130385,0.105027,0.999928,0.017596,0.046878,0.016064,0.0,0.110485,0.0,0.012894,0.098332,0.079259,0.000386,4.5e-05,0.111127,0.111192,0.0,0.0,0
77,0.129032,0.112288,0.093645,0.080139,0.0,0.920513,0.27307,0.0,0.028527,0.0,0.140991,0.081081,0.027397,0.067102,0.11633,0.157943,0.0,0.0,0.144596,0.127506,0.142865,0.114435,0.999928,0.018686,0.051076,0.017133,0.0,0.120277,0.0,0.012894,0.106575,0.086464,0.0,3.4e-05,0.116484,0.116548,0.0,0.0,0
78,0.129032,0.115466,0.095875,0.081301,0.0,0.920513,0.271186,0.0,0.029662,0.0,0.154169,0.081081,0.027397,0.066434,0.121086,0.16907,0.0,0.0,0.132731,0.12497,0.140473,0.112804,0.999928,0.01391,0.049851,0.012741,0.0,0.118681,0.0,0.012894,0.105374,0.085435,0.0,1.1e-05,0.11786,0.117924,0.0,0.0,0
79,0.139785,0.147246,0.107023,0.085947,0.0,0.923077,0.270245,0.0,0.031223,0.0,0.10635,0.081081,0.027397,0.079554,0.117519,0.12157,0.0,0.0,0.147615,0.132892,0.151882,0.122153,0.999928,0.014103,0.056323,0.012712,0.0,0.127881,0.0,0.014327,0.113729,0.095214,0.0,2.2e-05,0.123145,0.123208,0.0,0.0,0
80,0.129032,0.134534,0.108138,0.088269,0.0,0.925641,0.269303,0.0,0.029378,0.0,0.194128,0.067568,0.027397,0.069127,0.117717,0.207827,0.0,0.0,0.136834,0.127269,0.144652,0.116643,0.999928,0.014487,0.053,0.013232,0.0,0.122365,0.0,0.012894,0.109007,0.090067,0.000386,2.2e-05,0.121842,0.121905,0.0,0.0,0
81,0.139785,0.181144,0.130435,0.097561,0.0,0.928205,0.269303,0.0,0.028385,0.000122,0.144189,0.067568,0.027397,0.071815,0.111772,0.158775,0.0,0.0,0.153898,0.141576,0.159799,0.128896,0.999928,0.016346,0.059472,0.015081,0.0,0.134619,0.0,0.014327,0.120003,0.097787,0.000386,2.2e-05,0.130022,0.130085,0.0,0.0,0
82,0.150538,0.225636,0.160535,0.110337,0.0,0.925641,0.270245,0.0,0.030798,0.000122,0.207075,0.108108,0.041096,0.071334,0.122275,0.223421,0.0,0.0,0.161106,0.143594,0.16318,0.131641,0.999928,0.017115,0.060521,0.01563,0.0,0.137259,0.0,0.012894,0.122403,0.098302,0.000386,3.4e-05,0.133787,0.133777,0.0,0.0,0
83,0.139785,0.163136,0.157191,0.11266,0.0,0.925641,0.269303,0.0,0.032643,0.0,0.169313,0.094595,0.027397,0.05415,0.145858,0.182582,0.0,0.0,0.147528,0.137383,0.154246,0.124043,0.999928,0.015321,0.054749,0.013926,0.0,0.130718,0.0,0.012894,0.116177,0.093155,0.0,3.4e-05,0.133859,0.13385,0.0,0.0,0
84,0.150538,0.133475,0.149387,0.11266,0.0,0.930769,0.270245,0.0,0.033068,0.0,0.108816,0.067568,0.027397,0.079217,0.124851,0.124484,0.0,0.0,0.145496,0.142954,0.160321,0.129433,0.999928,0.015353,0.057723,0.01433,0.0,0.136077,0.0,0.014327,0.121315,0.096243,0.000386,5.6e-05,0.141461,0.141523,0.0,0.0,0
85,0.150538,0.1875,0.16165,0.118467,0.0,0.933333,0.270245,0.0,0.032075,0.0,0.162916,0.067568,0.027397,0.075949,0.123662,0.176829,0.0,0.0,0.14127,0.142164,0.153174,0.123685,0.999928,0.015288,0.053175,0.01459,0.0,0.130423,0.0,0.012894,0.116257,0.086464,0.0,4.5e-05,0.140447,0.140437,0.0,0.0,0
86,0.150538,0.161017,0.160535,0.119628,0.0,0.935897,0.270245,0.0,0.037468,0.0,0.143842,0.135135,0.054795,0.084468,0.13694,0.159116,0.0,0.0,0.150338,0.146954,0.160431,0.129493,0.999928,0.015609,0.055798,0.014446,0.0,0.136274,0.0,0.012894,0.121475,0.091611,0.0,3.4e-05,0.145805,0.145867,0.0,0.0,0
87,0.150538,0.192797,0.172798,0.12892,0.0,0.930769,0.271186,0.0,0.036475,0.000122,0.164265,0.108108,0.041096,0.087708,0.130797,0.181787,0.0,0.0,0.147122,0.145401,0.152789,0.123466,0.999928,0.015032,0.051251,0.014041,0.0,0.130029,0.0,0.012894,0.116001,0.0772,0.000386,3.4e-05,0.142402,0.142464,0.0,0.0,0
88,0.150538,0.179025,0.170569,0.131243,0.0,0.928205,0.270245,0.0,0.038178,0.000244,0.142764,0.135135,0.041096,0.072919,0.150218,0.156996,0.0,0.0,0.147073,0.147428,0.157902,0.127524,0.999928,0.014295,0.053699,0.013088,0.0,0.134659,0.0,0.012894,0.120051,0.086979,0.0,3.4e-05,0.149135,0.149196,0.0,0.0,0
89,0.150538,0.15678,0.164994,0.131243,0.0,0.930769,0.271186,0.0,0.024837,0.000366,0.127273,0.094595,0.027397,0.05285,0.111177,0.143068,0.0,0.0,0.158987,0.150682,0.156967,0.126231,0.999928,0.014263,0.051775,0.013204,0.0,0.133811,0.0,0.011461,0.118866,0.07823,0.0,1.1e-05,0.147687,0.147749,0.0,0.0,0
90,0.150538,0.133475,0.154961,0.130081,0.0,0.930769,0.271186,0.0,0.032075,0.0,0.163533,0.081081,0.027397,0.073653,0.125248,0.178911,0.0,0.0,0.149118,0.151331,0.155153,0.125554,0.994689,0.014391,0.050726,0.013579,0.0,0.132688,0.0,0.011461,0.118482,0.0772,0.0,2.2e-05,0.149642,0.149703,0.0,0.0,0
91,0.150538,0.097458,0.141583,0.126597,0.0,0.933333,0.271186,0.0,0.031365,0.000122,0.145345,0.067568,0.027397,0.073012,0.123068,0.159911,0.0,0.0,0.152543,0.152866,0.160046,0.129195,0.977105,0.01484,0.053525,0.01381,0.0,0.136786,0.0,0.011461,0.121875,0.082862,0.0,3.4e-05,0.154709,0.154771,0.0,0.0,0
92,0.150538,0.075212,0.124861,0.119628,0.0,0.930769,0.270245,0.0,0.032075,0.0,0.148004,0.094595,0.027397,0.069786,0.12822,0.164755,0.0,0.0,0.138041,0.147884,0.153064,0.124401,0.988301,0.017147,0.050376,0.015948,0.0,0.131428,0.0,0.012894,0.117746,0.075656,0.000386,3.4e-05,0.154058,0.154047,0.0,0.0,0
93,0.150538,0.079449,0.115942,0.117305,0.0,0.930769,0.270245,0.0,0.039455,0.0,0.144998,0.121622,0.041096,0.083332,0.14566,0.159646,0.0,0.0,0.143031,0.152551,0.158644,0.128101,0.95342,0.016026,0.051775,0.014764,0.0,0.136038,0.0,0.012894,0.121219,0.079259,0.0,4.5e-05,0.158329,0.15839,0.0,0.0,0
94,0.16129,0.101695,0.115942,0.117305,0.0,0.935897,0.272128,0.0,0.034062,0.0,0.147465,0.094595,0.041096,0.083,0.125644,0.161235,0.0,0.0,0.151274,0.158472,0.157929,0.127981,0.999928,0.015449,0.050726,0.014186,0.0,0.135683,0.0,0.012894,0.121251,0.073598,0.0,4.5e-05,0.159705,0.159765,0.0,0.0,0
95,0.16129,0.205508,0.142698,0.127758,0.0,0.935897,0.274011,0.0,0.028811,0.0,0.151318,0.067568,0.027397,0.069169,0.115537,0.168275,0.0,0.0,0.145717,0.15713,0.159551,0.129254,0.956721,0.013814,0.051251,0.012828,0.0,0.1372,0.0,0.011461,0.122531,0.077715,0.0,3.4e-05,0.163469,0.16353,0.0,0.0,0
96,0.150538,0.166314,0.141583,0.127758,0.0,0.933333,0.274953,0.0,0.032643,0.0,0.149892,0.108108,0.041096,0.079703,0.12287,0.164755,0.0,0.0,0.139175,0.154209,0.154466,0.125276,0.999928,0.015064,0.048802,0.014244,0.0,0.133516,0.0,0.011461,0.11933,0.071539,0.000386,3.4e-05,0.161153,0.161213,0.0,0.0,0
97,0.150538,0.146186,0.139353,0.12892,0.0,0.933333,0.274953,0.0,0.035339,0.000122,0.133824,0.094595,0.041096,0.074261,0.137733,0.150184,0.0,0.0,0.146333,0.15756,0.157517,0.127564,0.952056,0.013814,0.049676,0.012857,0.0,0.135506,0.0,0.011461,0.121011,0.071539,0.0,3.4e-05,0.163904,0.163892,0.0,0.0,0
98,0.150538,0.157839,0.141583,0.130081,0.0,0.930769,0.27307,0.0,0.03832,0.000122,0.234009,0.121622,0.041096,0.074172,0.149227,0.247417,0.0,0.0,0.138017,0.157612,0.15672,0.128041,0.97488,0.015,0.050376,0.013984,0.0,0.135013,0.0,0.011461,0.121443,0.07051,0.0,3.4e-05,0.164917,0.164905,0.0,0.0,0
99,0.16129,0.161017,0.146042,0.132404,0.0,0.930769,0.274011,0.0,0.03392,0.0,0.325254,0.081081,0.027397,0.084968,0.123266,0.33867,0.0,0.0,0.147923,0.16106,0.159881,0.129394,0.931314,0.013397,0.050201,0.012626,0.0,0.137673,0.0,0.011461,0.122867,0.071539,0.0,3.4e-05,0.166799,0.166787,0.0,0.0,0
100,0.150538,0.153602,0.147157,0.133566,0.0,0.928205,0.27307,0.0,0.031791,0.0,0.166384,0.081081,0.027397,0.073316,0.124653,0.180992,0.0,0.0,0.149179,0.160226,0.16296,0.132278,0.946099,0.015865,0.053175,0.014504,0.0,0.140333,0.0,0.011461,0.125556,0.0772,0.000386,3.4e-05,0.167958,0.168018,0.0,0.0,0
101,0.16129,0.159958,0.149387,0.134727,0.0,0.930769,0.274011,0.0,0.033352,0.000122,0.131551,0.108108,0.041096,0.074887,0.129211,0.147042,0.0,0.0,0.159578,0.164314,0.165929,0.134685,0.958588,0.015801,0.054049,0.014561,0.0,0.142381,0.0,0.011461,0.127397,0.075656,0.000386,2.2e-05,0.168103,0.168163,0.0,0.0,0
102,0.16129,0.150424,0.151616,0.13705,0.0,0.925641,0.272128,0.0,0.037894,0.0,0.149777,0.121622,0.041096,0.070885,0.150614,0.168464,0.0,0.0,0.151151,0.163788,0.166369,0.135182,0.954138,0.015865,0.054574,0.014446,0.0,0.14317,0.0,0.011461,0.128197,0.081318,0.0,3.4e-05,0.169985,0.169972,0.0,0.0,0
103,0.16129,0.115466,0.140468,0.133566,0.0,0.923077,0.269303,0.0,0.032501,0.000122,0.162839,0.081081,0.027397,0.076005,0.12505,0.175088,0.0,0.0,0.145409,0.160972,0.160376,0.130428,0.999928,0.014167,0.050901,0.013261,0.0,0.138067,0.0,0.011461,0.1237,0.072568,0.000386,4.5e-05,0.167017,0.167077,0.0,0.0,0
104,0.16129,0.137712,0.140468,0.133566,0.0,0.928205,0.270245,0.0,0.035197,0.0,0.135327,0.081081,0.027397,0.077814,0.133769,0.150713,0.0,0.0,0.15019,0.164481,0.163153,0.132755,0.934831,0.015481,0.05195,0.014793,0.0,0.140451,0.0,0.011461,0.125908,0.073598,0.000386,3.4e-05,0.170419,0.170479,0.0,0.0,0
105,0.16129,0.126059,0.137124,0.133566,0.0,0.928205,0.270245,0.0,0.03321,0.0,0.167771,0.067568,0.027397,0.074798,0.128419,0.183074,0.0,0.0,0.151619,0.165972,0.164582,0.13367,0.94897,0.015673,0.052125,0.014301,0.0,0.14181,0.0,0.010029,0.126901,0.075656,0.0,4.5e-05,0.172012,0.172072,0.0,0.0,0
106,0.16129,0.133475,0.137124,0.133566,0.0,0.928205,0.269303,0.0,0.039739,0.0,0.145384,0.135135,0.054795,0.07852,0.151011,0.160743,0.0,0.0,0.15088,0.164428,0.161228,0.131164,0.916098,0.015801,0.050551,0.014504,0.0,0.13917,0.0,0.011461,0.124708,0.06948,0.0,3.4e-05,0.170781,0.170841,0.0,0.0,0
107,0.16129,0.150424,0.141583,0.134727,0.0,0.925641,0.268362,0.0,0.030656,0.0,0.164226,0.108108,0.041096,0.058218,0.132977,0.180387,0.0,0.0,0.157188,0.168034,0.170107,0.138384,0.945525,0.015032,0.056323,0.014157,0.0,0.146007,0.0,0.011461,0.130902,0.083376,0.000386,2.2e-05,0.171577,0.171565,0.0,0.0,0
108,0.16129,0.105932,0.13155,0.132404,0.0,0.925641,0.269303,0.0,0.030372,0.0,0.133747,0.067568,0.027397,0.06952,0.121681,0.148783,0.0,0.0,0.163656,0.170297,0.169998,0.138325,0.946458,0.014519,0.055624,0.013377,0.0,0.145317,0.0,0.011461,0.130342,0.079774,0.000386,3.4e-05,0.167306,0.167366,0.0,0.0,0
109,0.16129,0.147246,0.138239,0.133566,0.0,0.928205,0.271186,0.0,0.022992,0.0,0.14654,0.067568,0.027397,0.054225,0.102457,0.162257,0.0,0.0,0.160675,0.167463,0.170575,0.139001,0.942367,0.014776,0.057373,0.01355,0.0,0.14581,0.0,0.011461,0.13095,0.081832,0.000386,3.4e-05,0.167668,0.167728,0.0,0.0,0
110,0.16129,0.141949,0.137124,0.133566,0.0,0.928205,0.271186,0.0,0.041158,0.0,0.166461,0.121622,0.041096,0.077281,0.157352,0.180652,0.0,0.0,0.150399,0.161191,0.159634,0.129612,0.966985,0.013686,0.050376,0.012626,0.0,0.137121,0.0,0.010029,0.122723,0.072568,0.0,4.5e-05,0.163904,0.163964,0.0,0.0,0
111,0.16129,0.169492,0.138239,0.133566,0.0,0.928205,0.272128,0.0,0.032643,0.0,0.135866,0.081081,0.027397,0.079488,0.122671,0.152379,0.0,0.0,0.135565,0.157331,0.154768,0.126151,0.917821,0.014167,0.048627,0.013261,0.0,0.13393,0.0,0.010029,0.120179,0.06948,0.0,3.4e-05,0.165207,0.165195,0.0,0.0,0
112,0.16129,0.184322,0.147157,0.13705,0.0,0.923077,0.272128,0.0,0.030798,0.0,0.176171,0.081081,0.027397,0.073527,0.120095,0.192688,0.0,0.0,0.147356,0.163279,0.159469,0.129473,0.913945,0.015128,0.049327,0.014215,0.0,0.137397,0.0,0.011461,0.122915,0.068451,0.0,3.4e-05,0.168247,0.168235,0.0,0.0,0
113,0.16129,0.110169,0.132664,0.132404,0.0,0.923077,0.272128,0.0,0.039597,0.0,0.194128,0.135135,0.054795,0.080162,0.148633,0.207865,0.0,0.0,0.150646,0.163472,0.159167,0.129433,0.895213,0.01625,0.049501,0.015139,0.0,0.137318,0.0,0.010029,0.122995,0.067422,0.000386,3.4e-05,0.168609,0.168669,0.0,0.0,0
114,0.172043,0.17161,0.146042,0.138211,0.0,0.923077,0.272128,0.0,0.031223,0.0,0.14758,0.081081,0.027397,0.084636,0.113952,0.162749,0.0,0.0,0.156005,0.167595,0.166891,0.135858,0.907486,0.014359,0.054399,0.013377,0.0,0.143524,0.0,0.011461,0.128725,0.077715,0.000386,3.4e-05,0.171433,0.171493,0.0,0.0,0
115,0.172043,0.138771,0.143813,0.13705,0.0,0.923077,0.272128,0.0,0.037042,0.000122,0.183493,0.108108,0.041096,0.09749,0.125446,0.198478,0.0,0.0,0.155155,0.16563,0.16285,0.132119,0.902534,0.014006,0.051076,0.012886,0.0,0.13982,0.0,0.011461,0.125044,0.068451,0.0,4.5e-05,0.168175,0.168163,0.0,0.0,0
116,0.172043,0.137712,0.143813,0.138211,0.0,0.923077,0.272128,0.0,0.038036,0.000244,0.130664,0.094595,0.041096,0.082902,0.140111,0.146512,0.0,0.0,0.147824,0.165937,0.165242,0.134844,0.905189,0.014551,0.05335,0.01355,0.0,0.142125,0.0,0.010029,0.127733,0.076171,0.0,3.4e-05,0.17136,0.17142,0.0,0.0,0
117,0.16129,0.185381,0.156076,0.142857,0.0,0.923077,0.272128,0.0,0.036617,0.0,0.164419,0.094595,0.041096,0.083673,0.13476,0.179933,0.0,0.0,0.14212,0.161726,0.156802,0.127802,0.924137,0.015,0.048452,0.013984,0.0,0.135427,0.0,0.010029,0.121539,0.066392,0.0,1.1e-05,0.168537,0.168597,0.0,0.0,0
118,0.16129,0.164195,0.153846,0.142857,0.0,0.923077,0.271186,0.0,0.031933,0.000122,0.152243,0.094595,0.041096,0.074551,0.124059,0.166004,0.0,0.0,0.152346,0.168016,0.16351,0.132556,0.895643,0.013942,0.050026,0.013175,0.0,0.140864,0.0,0.011461,0.125876,0.06948,0.0,2.2e-05,0.172229,0.172217,0.0,0.0,0
119,0.16129,0.121822,0.144928,0.140534,0.0,0.925641,0.274953,0.0,0.033494,0.001111,0.140336,0.135135,0.054795,0.082962,0.12287,0.156694,0.0,0.0,0.157644,0.168209,0.161778,0.131283,0.88337,0.014679,0.049327,0.013637,0.0,0.139131,0.0,0.010029,0.124452,0.064334,0.0,3.4e-05,0.17165,0.17171,0.0,0.0,0
120,0.16129,0.065678,0.121516,0.132404,0.0,0.923077,0.275895,0.0,0.032075,0.000122,0.169313,0.108108,0.041096,0.077076,0.122275,0.184777,0.0,0.0,0.16479,0.171279,0.168568,0.137708,0.886959,0.015833,0.055624,0.014446,0.0,0.144332,0.0,0.011461,0.129909,0.073083,0.000386,3.4e-05,0.170057,0.170117,0.0,0.0,0
121,0.172043,0.111229,0.12709,0.133566,0.0,0.920513,0.275895,0.0,0.033778,0.000122,0.166577,0.108108,0.041096,0.077538,0.128617,0.182317,0.0,0.0,0.16734,0.171516,0.175221,0.142959,0.885954,0.014776,0.060521,0.013724,0.0,0.14906,0.0,0.011461,0.134071,0.081832,0.000386,3.4e-05,0.167741,0.167801,0.0,0.0,0
122,0.16129,0.150424,0.134894,0.135889,0.0,0.917949,0.275895,0.0,0.031365,0.0,0.144767,0.094595,0.041096,0.071091,0.124257,0.160441,0.0,0.0,0.163706,0.16177,0.1634,0.133233,0.852652,0.017147,0.055099,0.015833,0.0,0.139288,0.0,0.010029,0.125188,0.072568,0.000386,4.5e-05,0.158257,0.158318,0.0,0.0,0
123,0.16129,0.103814,0.123746,0.131243,0.0,0.917949,0.275895,0.0,0.033778,0.000122,0.132129,0.081081,0.027397,0.078357,0.12822,0.147988,0.0,0.0,0.160243,0.160665,0.164829,0.133571,0.88093,0.014615,0.054924,0.013724,0.0,0.14049,0.0,0.010029,0.12562,0.081318,0.0,3.4e-05,0.158257,0.158318,0.0,0.0,0
124,0.150538,0.055085,0.105909,0.125436,0.0,0.917949,0.275895,0.0,0.035481,0.0,0.161413,0.108108,0.041096,0.081564,0.131788,0.176299,0.0,0.0,0.141208,0.154726,0.15628,0.127066,0.88416,0.014327,0.050551,0.013319,0.0,0.13393,0.0,0.010029,0.120019,0.072568,0.000386,2.2e-05,0.156954,0.157015,0.0,0.0,0
125,0.16129,0.120763,0.114827,0.126597,0.0,0.917949,0.275895,0.0,0.03392,0.000122,0.149738,0.108108,0.041096,0.077356,0.129608,0.164907,0.0,0.0,0.154613,0.158077,0.160898,0.129911,0.879782,0.014551,0.051426,0.013955,0.0,0.13783,0.0,0.010029,0.122819,0.076171,0.0,2.2e-05,0.161876,0.161937,0.0,0.0,0
126,0.16129,0.072034,0.101449,0.119628,0.0,0.912821,0.275895,0.0,0.02285,0.000122,0.150586,0.081081,0.027397,0.047052,0.107214,0.16907,0.0,0.0,0.149155,0.15863,0.156308,0.126887,0.860978,0.013333,0.048802,0.012308,0.0,0.134205,0.0,0.010029,0.120099,0.066907,0.000386,3.4e-05,0.161587,0.161648,0.0,0.0,0
127,0.16129,0.153602,0.119287,0.126597,0.0,0.910256,0.274011,0.0,0.034062,0.0,0.188579,0.094595,0.041096,0.07384,0.13258,0.201393,0.0,0.0,0.145052,0.155665,0.154301,0.124341,0.85502,0.01484,0.046178,0.013521,0.0,0.132826,0.0,0.010029,0.118098,0.065878,0.000386,4.5e-05,0.162528,0.162589,0.0,0.0,0
128,0.16129,0.172669,0.12709,0.127758,0.0,0.915385,0.27307,0.0,0.0369,0.002345,0.178984,0.148649,0.054795,0.069627,0.147444,0.192953,0.0,0.0,0.147553,0.162218,0.158947,0.128916,0.857891,0.012596,0.048627,0.011672,0.0,0.136845,0.0,0.010029,0.122339,0.07051,0.0,3.4e-05,0.167813,0.167873,0.0,0.0,0
129,0.16129,0.191737,0.136009,0.131243,0.0,0.917949,0.274011,0.0,0.039171,0.000244,0.163417,0.121622,0.054795,0.084856,0.142885,0.178873,0.0,0.0,0.147787,0.162621,0.15639,0.127007,0.849422,0.014904,0.047752,0.01381,0.0,0.134915,0.0,0.010029,0.120707,0.063819,0.0,3.4e-05,0.167161,0.167222,0.0,0.0,0
130,0.16129,0.132415,0.12932,0.12892,0.0,0.915385,0.272128,0.0,0.033494,0.0,0.117949,0.094595,0.041096,0.079254,0.126239,0.133984,0.0,0.0,0.155746,0.167341,0.164032,0.132994,0.854662,0.013237,0.050201,0.012308,0.0,0.140864,0.0,0.010029,0.125924,0.06948,0.000386,5.6e-05,0.171071,0.171131,0.0,0.0,0
131,0.16129,0.129237,0.130435,0.130081,0.0,0.915385,0.272128,0.0,0.037184,0.000122,0.18041,0.108108,0.041096,0.078301,0.140904,0.195716,0.0,0.0,0.145569,0.162998,0.158837,0.129732,0.837365,0.014936,0.049501,0.01381,0.0,0.136826,0.0,0.010029,0.123059,0.066392,0.0,4.5e-05,0.168826,0.168887,0.0,0.0,0
132,0.172043,0.138771,0.136009,0.131243,0.0,0.907692,0.270245,0.0,0.033068,0.000122,0.132822,0.121622,0.041096,0.077581,0.125644,0.150978,0.0,0.0,0.161155,0.166525,0.165462,0.134088,0.84368,0.014808,0.05195,0.013695,0.0,0.142007,0.0,0.010029,0.126885,0.072568,0.000386,4.5e-05,0.170347,0.170407,0.0,0.0,0
133,0.172043,0.185381,0.146042,0.134727,0.0,0.907692,0.270245,0.0,0.042152,0.0,0.169659,0.135135,0.054795,0.084421,0.154182,0.182241,0.0,0.0,0.167624,0.169341,0.165022,0.133591,0.844111,0.015032,0.051426,0.014388,0.0,0.141396,0.0,0.010029,0.126276,0.066392,0.0,3.4e-05,0.168464,0.168452,0.0,0.0,0
134,0.16129,0.182203,0.153846,0.138211,0.0,0.915385,0.274011,0.0,0.046693,0.000122,0.132899,0.121622,0.054795,0.096279,0.159929,0.147686,0.0,0.0,0.143918,0.159507,0.15617,0.126708,0.999928,0.014006,0.047228,0.012857,0.0,0.134737,0.0,0.010029,0.120467,0.064848,0.000386,2.2e-05,0.168247,0.168235,0.0,0.0,0
135,0.16129,0.15572,0.156076,0.140534,0.0,0.915385,0.274011,0.0,0.03761,0.000244,0.167424,0.108108,0.041096,0.091762,0.131986,0.183339,0.0,0.0,0.143438,0.164437,0.160761,0.131403,0.999928,0.015513,0.050726,0.014301,0.0,0.138638,0.0,0.010029,0.124756,0.068966,0.0,4.5e-05,0.171795,0.171782,0.0,0.0,0
136,0.172043,0.117585,0.147157,0.138211,0.0,0.912821,0.27307,0.0,0.043003,0.000244,0.146116,0.148649,0.054795,0.093375,0.149227,0.162106,0.0,0.0,0.159418,0.165148,0.162245,0.131741,0.999928,0.015513,0.051251,0.014244,0.0,0.139229,0.0,0.010029,0.124612,0.068451,0.000386,4.5e-05,0.166148,0.166208,0.0,0.0,0
137,0.172043,0.157839,0.156076,0.142857,0.0,0.910256,0.272128,0.0,0.053789,0.000244,0.130163,0.148649,0.054795,0.092248,0.188466,0.146096,0.0,0.0,0.1572,0.168235,0.168293,0.13733,0.999928,0.016442,0.055798,0.015139,0.0,0.144155,0.0,0.010029,0.129589,0.078744,0.000386,3.4e-05,0.168609,0.168669,0.0,0.0,0
138,0.172043,0.135593,0.150502,0.140534,0.0,0.910256,0.272128,0.0,0.0413,0.0,0.150624,0.108108,0.041096,0.084706,0.151209,0.16555,0.0,0.0,0.161352,0.167972,0.166644,0.135679,0.999928,0.016314,0.054224,0.015399,0.0,0.142441,0.0,0.010029,0.127845,0.074112,0.0,4.5e-05,0.166293,0.166281,0.0,0.0,0
139,0.16129,0.127119,0.148272,0.140534,0.0,0.910256,0.27307,0.0,0.035765,0.0,0.145114,0.108108,0.041096,0.06078,0.152398,0.16063,0.0,0.0,0.154095,0.162244,0.16373,0.132556,0.999928,0.013942,0.0523,0.012828,0.0,0.140372,0.0,0.010029,0.125332,0.074627,0.0,2.2e-05,0.166727,0.166787,0.0,0.0,0
140,0.16129,0.190678,0.160535,0.14518,0.0,0.910256,0.272128,0.0,0.036475,0.000366,0.187269,0.108108,0.041096,0.084042,0.133571,0.202074,0.0,0.0,0.149906,0.16234,0.158589,0.128518,0.999928,0.015417,0.048452,0.014417,0.0,0.136471,0.0,0.010029,0.121923,0.069995,0.000386,5.6e-05,0.166003,0.165991,0.0,0.0,0
141,0.16129,0.248941,0.188406,0.156794,0.0,0.910256,0.27307,0.0,0.036475,0.000122,0.136598,0.081081,0.027397,0.087517,0.130995,0.152795,0.0,0.0,0.161168,0.166735,0.162658,0.131323,0.999928,0.016667,0.049501,0.015804,0.0,0.139564,0.0,0.010029,0.124324,0.066907,0.000386,3.4e-05,0.169116,0.169176,0.0,0.0,0
142,0.16129,0.159958,0.172798,0.15331,0.0,0.910256,0.274953,0.0,0.036617,0.000244,0.183261,0.108108,0.041096,0.079811,0.137733,0.197608,0.0,0.0,0.143623,0.16077,0.158369,0.128359,0.999928,0.015417,0.047927,0.014504,0.0,0.13653,0.0,0.010029,0.121955,0.065878,0.000386,4.5e-05,0.170347,0.170407,0.0,0.0,0
143,0.16129,0.103814,0.152731,0.147503,0.0,0.910256,0.274953,0.0,0.039171,0.000244,0.210388,0.121622,0.054795,0.085815,0.142093,0.225238,0.0,0.0,0.134875,0.162384,0.154713,0.126489,0.999928,0.013686,0.046528,0.012799,0.0,0.133969,0.0,0.010029,0.120515,0.063304,0.0,1.1e-05,0.170781,0.170769,0.0,0.0,0
144,0.16129,0.133475,0.151616,0.147503,0.0,0.907692,0.274011,0.0,0.0369,0.000122,0.164419,0.108108,0.041096,0.093628,0.127824,0.179403,0.0,0.0,0.140764,0.16506,0.160871,0.131601,0.999928,0.013462,0.050551,0.012683,0.0,0.139072,0.0,0.010029,0.125188,0.068451,0.000386,4.5e-05,0.174835,0.174895,0.0,0.0,0
145,0.16129,0.152542,0.154961,0.148664,0.0,0.907692,0.274011,0.0,0.037184,0.000122,0.135828,0.108108,0.041096,0.087157,0.133571,0.152152,0.0,0.0,0.153837,0.167385,0.160074,0.129473,0.999928,0.014455,0.047402,0.013406,0.0,0.137988,0.0,0.010029,0.123059,0.061245,0.000386,2.2e-05,0.173315,0.173375,0.0,0.0,0
